# g=1.0
# kappa=1.0
# gamma=0.0
# Omega12=0.2
# rabi_b=1.5
# rabi_l=1.0
# detuning_bc=0.0
# detuning_ca=0.0
# detuning_al=0.0
t,estado_0,estado_1,estado_2,estado_3,N_expect,X_expect,P_expect
7.5525525525525525,(0.3200881713107283+2.3865480268675767e-18j),(0.16094748950309168-2.8081004959278163e-18j),(0.16094748950309168-2.442127254545519e-19j),(0.3580168496830885+2.7046890871875322e-18j),(6.8343709335180085+2.863168682199466e-17j),(-3.1442049957950604-1.5593625096045453e-17j),(0.06511247433439143-2.650476206241849e-16j)
7.5675675675675675,(0.3201105813627162+2.5880017845222245e-18j),(0.1609324732478675-3.21198553144677e-18j),(0.16093247324786755+4.2148608027828785e-20j),(0.35802447214154853+2.602752687800755e-18j),(6.837218213358829+2.882835703705089e-17j),(-3.144936025751875-1.5836551498340026e-17j),(0.06508995055644365-2.4129935788201606e-16j)
7.5825825825825826,(0.3201329427708385+2.776571419485728e-18j),(0.1609174714579558-3.553483807678667e-18j),(0.16091747145795587+3.259444069785763e-19j),(0.35803211431324994+2.4796714987006633e-18j),(6.840045697851378+2.918718628879647e-17j),(-3.1456620837431943-1.4965986917019817e-17j),(0.06506735503809101-2.4035999834351104e-16j)
7.597597597597598,(0.32015525269205997+2.941433465915919e-18j),(0.1609024840579511-3.8524330954117655e-18j),(0.16090248405795118+6.14290737940141e-19j),(0.3580397791920375+2.3563636610780973e-18j),(6.842853500866198+2.9535603817492866e-17j),(-3.1463832013491024-1.5621524243745642e-17j),(0.06504468867035416-2.291105537710267e-16j)
7.612612612612613,(0.320177507807013+3.0504694173631424e-18j),(0.16088751095551707-4.116550213224233e-18j),(0.16088751095551712+8.960755965264e-19j),(0.35804747028195266+2.2394568157220522e-18j),(6.845641753503586+2.982636116538429e-17j),(-3.147099414749338-1.4345125001572216e-17j),(0.06502195244840406-2.5470619537115713e-16j)
7.627627627627628,(0.3201997047313118+3.1416795487901283e-18j),(0.1608725520508368-4.3183606335633434e-18j),(0.16087255205083686+1.1089604436667951e-18j),(0.35805519116701445+2.086492676888191e-18j),(6.848410587717301+2.9680167590911656e-17j),(-3.1478107602569336-1.461348886206402e-17j),(0.06499914732931893-2.3684396457945844e-16j)
7.642642642642643,(0.3202218401441353+3.2240808783945412e-18j),(0.16085760723982492-4.4549050805712745e-18j),(0.16085760723982498+1.2855494640872324e-18j),(0.3580629453762145+1.9204895094143165e-18j),(6.851160133325918+2.963518295024731e-17j),(-3.148517273496905-1.3675955738351518e-17j),(0.06497627420928549-2.3523121384788626e-16j)
7.657657657657658,(0.32024391117760576+3.265831367674192e-18j),(0.16084267642227965-4.5192521399307164e-18j),(0.16084267642227967+1.4509110429567207e-18j),(0.35807073597783456+1.738773689489765e-18j),(6.853890507810292+2.963740060846309e-17j),(-3.14921898656833-1.3230217884748743e-17j),(0.06495333383322024-2.4726585796247535e-16j)
7.672672672672673,(0.3202659150226795+3.307889709241194e-18j),(0.16082775948739145-4.503322013741606e-18j),(0.16082775948739156+1.5143565282938201e-18j),(0.3580785660025375+1.534787516651409e-18j),(6.856601834777862+2.9647392117789255e-17j),(-3.1499159330905937-1.3155374582924945e-17j),(0.06493032691274614-2.8184428396823766e-16j)
7.687687687687688,(0.320287848312235+3.344366889673034e-18j),(0.160812856314327-4.447115711968237e-18j),(0.1608128563143271+1.5161824411375305e-18j),(0.35808643905911064+1.3422075154953265e-18j),(6.859294253895902+2.9610135330561453e-17j),(-3.1506081511843407-1.2870347996173873e-17j),(0.06490725431411494-2.117506135170498e-16j)
7.702702702702703,(0.3203097076846857+3.3675594120507284e-18j),(0.16079796678284944-4.392216859661036e-18j),(0.16079796678284955+1.5015623163750999e-18j),(0.3580943587496152+1.196032873819836e-18j),(6.861967904320189+2.947044108456222e-17j),(-3.1512956788353-1.2781502180940778e-17j),(0.06488411690259416-1.8336145725687467e-16j)
7.717717717717718,(0.32033148998628846+3.3569050347361897e-18j),(0.16078309077385222-4.353701714218988e-18j),(0.16078309077385236+1.517502940289335e-18j),(0.35810232846600676+1.1136065777087956e-18j),(6.864622921572242+2.922127204595375e-17j),(-3.15197855294714-1.2627368654320097e-17j),(0.06486091548693743-1.598291879162557e-16j)
7.732732732732733,(0.32035319344698543+3.2217767802562703e-18j),(0.16076822817496772-4.195297121285277e-18j),(0.1607682281749678+1.613884318075388e-18j),(0.3581103502030789+1.0090368079117704e-18j),(6.867259417772446+2.9140129892948696e-17j),(-3.1526568034519338-1.2791600401858825e-17j),(0.06483765050160749-1.82393298598163e-16j)
7.747747747747748,(0.3203748160310731+3.0174733461270896e-18j),(0.16075337886627278-4.012186834427424e-18j),(0.16075337886627275+1.7555506994187814e-18j),(0.3581184262363811+9.324585418294426e-19j),(6.869877516706615+2.9149435803263576e-17j),(-3.153330463710723-1.1940994034358296e-17j),(0.0648143224750621-1.979219536201761e-16j)
7.762762762762763,(0.32039635578611614+2.8072272870083822e-18j),(0.16073854272716134-3.8036199784295066e-18j),(0.16073854272716145+1.8527124313134714e-18j),(0.35812655875956084+8.829925802242662e-19j),(6.872477350091008+2.9184017289699024e-17j),(-3.1539995691542817-1.2333196758716638e-17j),(0.0647909319785787-2.283795643375462e-16j)
7.777777777777778,(0.3204178113058904+2.5911027758615836e-18j),(0.16072371965401716-3.575928708283949e-18j),(0.16072371965401727+1.8900614557865684e-18j),(0.3581347493860748+8.446818499831257e-19j),(6.875059030037237+2.9029349236863005e-17j),(-3.1546641496573256-1.30002352046794e-17j),(0.064767479470298-2.1164642846453752e-16j)
7.792792792792793,(0.3204391811076812+2.3745576895625502e-18j),(0.1607089095219491-3.339969920240186e-18j),(0.16070890952194916+1.8619746409928376e-18j),(0.35814299984842046+8.420283059564049e-19j),(6.877622697191406+2.858961935861421e-17j),(-3.155324242957418-1.1088468607836643e-17j),(0.06474396549558109-1.6879757276178423e-16j)
7.807807807807808,(0.3204604642843426+2.1500039689463943e-18j),(0.16069411222754415-3.1027456178832327e-18j),(0.16069411222754415+1.791721303100237e-18j),(0.35815131126056887+8.68125466999265e-19j),(6.880168470068293+2.8058306871940375e-17j),(-3.155979880545313-1.1522189181500248e-17j),(0.06472039048465164-1.5615475899106654e-16j)
7.822822822822823,(0.3204816601290709+1.9421226783987383e-18j),(0.16067932766542825-2.8324048151090343e-18j),(0.1606793276654283+1.6764226277086756e-18j),(0.3581596845400722+9.140046830646864e-19j),(6.882696473555594+2.769298358317572e-17j),(-3.1566310956630645-1.2799581040408737e-17j),(0.06469675487321548-1.3497046498023649e-16j)
7.837837837837838,(0.32050276822614326+1.7417948274951178e-18j),(0.1606645557344978-2.57853430027785e-18j),(0.16066455573449778+1.5505247845821134e-18j),(0.3581681203048608+1.0005408422521284e-18j),(6.885206831682565+2.7497868786650103e-17j),(-3.157277921260682-1.3237311785681998e-17j),(0.06467305907605198-1.2615878122995e-16j)
7.852852852852853,(0.320523788562518+1.5682015081785589e-18j),(0.16064979632079315-2.339079625918006e-18j),(0.16064979632079324+1.3812653947492374e-18j),(0.35817661879589546+1.1051400651884537e-18j),(6.887699692835123+2.7057038465367793e-17j),(-3.157920396644225-1.3179342968354282e-17j),(0.06464930356593473-1.5945988155125282e-16j)
7.867867867867868,(0.32054472178686844+1.4115298975369166e-18j),(0.16063504928034011-2.1301663505859068e-18j),(0.16063504928034023+1.1814410998940195e-18j),(0.3581851796524511+1.2290278128009232e-18j),(6.890175257999858+2.6458980389509016e-17j),(-3.158558574901266-1.3867146956414575e-17j),(0.06462548895583346-1.5020350550365782e-16j)
7.882882882882883,(0.32056556798966596+1.266680721315849e-18j),(0.1606203145969355-1.943946193125085e-18j),(0.16062031459693552+9.554012440494241e-19j),(0.3581938028164628+1.3746289770945632e-18j),(6.892633550156807+2.5831527355933573e-17j),(-3.1591924620979683-1.2983043082828098e-17j),(0.06460161531519054-1.6680111610510584e-16j)
7.897897897897898,(0.320586327262264+1.1360048737857479e-18j),(0.16060559225542503-1.7779874427419094e-18j),(0.16060559225542506+7.042201396247956e-19j),(0.35820248822688583+1.5448360256226038e-18j),(6.895074592551853+2.522885978108026e-17j),(-3.159822064393063-1.2646863646996746e-17j),(0.06457768272221517-1.621331175327874e-16j)
7.912912912912913,(0.32060700052576024+1.0291452905042593e-18j),(0.1605908821257173-1.6157215873734405e-18j),(0.16059088212571726+4.1822195220534973e-19j),(0.3582112352228051+1.7565353557931488e-18j),(6.8974985843558745+2.484267059230278e-17j),(-3.160447434459303-1.3086248753495114e-17j),(0.06455369182684402-1.736654711096547e-16j)
7.927927927927928,(0.3206275890287112+9.206777452840845e-19j),(0.1605761841162497-1.4691089682000054e-18j),(0.16057618411624974+1.2489874226510042e-19j),(0.35822004273878905+1.989094840367849e-18j),(6.899905669587701+2.439574839400407e-17j),(-3.161068610096616-1.1667627385521771e-17j),(0.06452964303520373-1.3335856128161155e-16j)
7.942942942942943,(0.32064809405317335+8.178842554503377e-19j),(0.1605614981594111-1.3239387546628435e-18j),(0.1605614981594111-1.824627553998192e-19j),(0.35822890962800424+2.2481095364936657e-18j),(6.9022959691090335+2.3954422172800894e-17j),(-3.1616856230832595-1.2149125911366438e-17j),(0.06450553671271017-1.1544635554602486e-16j)
7.957957957957958,(0.3206685170903543+6.929484423051926e-19j),(0.16054682419130026-1.1915349452631794e-18j),(0.16054682419130029-4.816583411746477e-19j),(0.3582378345270447+2.503682247518005e-18j),(6.904669606496023+2.3287613125440243e-17j),(-3.162298505876339-1.1830707697647826e-17j),(0.06448137324250347-1.3287321140283484e-16j)
7.972972972972973,(0.320688859758605+6.292966990755733e-19j),(0.16053216215440455-1.0926495119926825e-18j),(0.16053216215440458-7.545622979778525e-19j),(0.3582468159325855+2.7565337791012067e-18j),(6.907026702318383+2.296120208474751e-17j),(-3.162907290134681-1.267173200493254e-17j),(0.06445715300708905-1.3972740201201664e-16j)
7.987987987987988,(0.32070912474948454+6.303903764017456e-19j),(0.16051751197674738-9.90542190282043e-19j),(0.16051751197674738-1.05388379602618e-18j),(0.35825585129702037+3.010324674397417e-18j),(6.90936743156788+2.2963633199473634e-17j),(-3.1635120217431094-1.3148254212212089e-17j),(0.064432876590465-1.2521433949376146e-16j)
8.003003003003004,(0.32072931428260293+6.188298698172767e-19j),(0.1605028736071543-9.061558994034541e-19j),(0.1605028736071543-1.3283597834128369e-18j),(0.3582649385030882+3.234692417577301e-18j),(6.911691929973468+2.281208597095773e-17j),(-3.164112736265579-1.2838650435100841e-17j),(0.06440854445818248-1.8148189114691737e-16j)
8.018018018018019,(0.32074942837700665+5.938533544073688e-19j),(0.16048824704519568-8.399556582753902e-19j),(0.16048824704519568-1.5773756477741662e-18j),(0.35827407753260165+3.4293782891562426e-18j),(6.91400019868992+2.2501577170488746e-17j),(-3.1647094340046373-1.2724420101229718e-17j),(0.06438415661421841-1.694040483520183e-16j)
8.033033033033034,(0.3207694683212806+5.584870311615507e-19j),(0.1604736322582314-7.792104127276886e-19j),(0.1604736322582314-1.8085271163652973e-18j),(0.3582832671622562+3.610592390134571e-18j),(6.916292325873339+2.2144104870695915e-17j),(-3.165302138119378-1.0909374079051562e-17j),(0.06435971338428943-1.0315251934957595e-16j)
8.048048048048049,(0.32078943735009163+5.220910526639168e-19j),(0.1604590291800923-7.157722900790103e-19j),(0.1604590291800923-2.0060965827600333e-18j),(0.35829250428972353+3.773183884952774e-18j),(6.918568506131667+2.194241060686164e-17j),(-3.165890899586041-1.0302104395429432e-17j),(0.06433521547695879-1.3378715995292223e-16j)
8.063063063063064,(0.32080933762680547+4.943351642035651e-19j),(0.16044443777977213-6.287786646901574e-19j),(0.1604444377797721-2.1937354834841055e-18j),(0.35830178681365+3.91512109012377e-18j),(6.920828854079739+2.186352445817345e-17j),(-3.1664757483865507-1.065492008774045e-17j),(0.06431066332641493-8.981513856210974e-17j)
8.078078078078079,(0.32082917126012295+5.036163590980696e-19j),(0.1604298580275282-5.918280198299688e-19j),(0.16042985802752815-2.401166908682943e-18j),(0.3583111126848204+4.043866079426514e-18j),(6.923073487354439+2.155599124249673e-17j),(-3.1670567152929685-1.0869603235200012e-17j),(0.06428605740703282-5.1586847586628654e-17j)
8.093093093093094,(0.32084894032233524+5.341895346250906e-19j),(0.1604152898969689-5.600642066238171e-19j),(0.1604152898969689-2.558900471246374e-18j),(0.3583204798837269+4.110607828317286e-18j),(6.925302521661839+2.131938283850246e-17j),(-3.1676338305956024-1.1241728631730468e-17j),(0.06426139820373766-4.833593513506665e-17j)
8.108108108108109,(0.3208686468722293+5.715500270377958e-19j),(0.16040073336403057-5.225492918548838e-19j),(0.16040073336403052-2.700608883903816e-18j),(0.3583298863997092+4.1527507440408266e-18j),(6.927516073246442+2.1119771104421356e-17j),(-3.1682071247238732-1.0761566829755687e-17j),(0.06423668622318092-1.043341303109957e-16j)
8.123123123123124,(0.3208882942786281+6.242261798361849e-19j),(0.16038618839426205-4.904534474106829e-19j),(0.16038618839426194-2.8120011269654575e-18j),(0.3583393289328476+4.1675091481146714e-18j),(6.929714340023751+2.0946355759518176e-17j),(-3.168776649468781-1.033795771189993e-17j),(0.06421192239014539-1.148635968783139e-16j)
8.138138138138139,(0.32090788382172725+6.903045474072718e-19j),(0.16037165497510456-4.612174507826242e-19j),(0.16037165497510444-2.8860314912790925e-18j),(0.35834880622806353+4.142423471511776e-18j),(6.931897398193329+2.087537181901421e-17j),(-3.169342424768217-1.0251891223525013e-17j),(0.06418710706769026-1.0063513743033617e-16j)
8.153153153153154,(0.32092741550152665+7.697851297510566e-19j),(0.1603571331065581-4.348413019707068e-19j),(0.16035713310655808-2.9226999768447206e-18j),(0.35835831828535697+4.077493714232138e-18j),(6.934065247755177+2.090681928290946e-17j),(-3.1699044506221816-1.0468215497319881e-17j),(0.06416224025581554-1.090919143757231e-16j)
8.168168168168169,(0.3209468907149777+8.71780710086169e-19j),(0.16034262276935213-4.224333285185605e-19j),(0.160342622769352-2.9097987891070964e-18j),(0.358367863746318+3.969171394087005e-18j),(6.936217985238563+2.1176759395134655e-17j),(-3.17046275231871-1.2338318661069567e-17j),(0.0641373224190316-1.154158623599237e-16j)
8.183183183183184,(0.3209663123439882+9.44146857830806e-19j),(0.16032812393274004-4.0976771232401e-19j),(0.16032812393273996-2.848564517653886e-18j),(0.35837743979053155+3.827177997731653e-18j),(6.938355796963194+2.1427978226132003e-17j),(-3.171017378597748-1.3602144757932186e-17j),(0.06411235447786892-1.3673991680705072e-16j)
8.198198198198199,(0.32098568202432737+1.0351809512847806e-18j),(0.1603136365836672-4.306475033343339e-19j),(0.16031363658366707-2.7230003389729047e-18j),(0.35838704480833816+3.634815951923346e-18j),(6.940478790342373+2.1728951159600705e-17j),(-3.1715683575697695-1.4284707729631343e-17j),(0.06408733699705613-1.1537435774550825e-16j)
8.213213213213214,(0.3210050011731986+1.134394818066623e-18j),(0.16029916070638803-4.931419556653102e-19j),(0.1602991607063879-2.5363102319710156e-18j),(0.35839667741402514+3.4159495328799804e-18j),(6.942587072716092+2.2117151585951067e-17j),(-3.1721157172808097-1.3886774297989233e-17j),(0.06406227055167246-1.4444961069295936e-16j)
8.228228228228229,(0.32102427112297+1.2684753706126003e-18j),(0.1602846962848734-5.959547444488625e-19j),(0.16028469628487327-2.297496946264036e-18j),(0.3584063363072831+3.1800715384595524e-18j),(6.944680753415205+2.2701906505469146e-17j),(-3.172659486330433-1.3964952792042845e-17j),(0.06403715574040515-9.902408076465849e-17j)
8.243243243243244,(0.32104349305356894+1.4222000216287996e-18j),(0.16027024330301223-7.237939974642565e-19j),(0.16027024330301218-2.035136865267947e-18j),(0.3584160203404065+2.890077503456943e-18j),(6.946759938864549+2.305048014906718e-17j),(-3.173199692554456-1.4768495891411557e-17j),(0.06401199315749442-5.605071121865882e-17j)
8.258258258258259,(0.3210626683174294+1.5821708651803641e-18j),(0.16025580173746526-8.360603252293707e-19j),(0.16025580173746515-1.807472574530595e-18j),(0.3584257282076398+2.57845128571698e-18j),(6.948824772627823+2.3323836280854783e-17j),(-3.173736373487111-1.341469901368277e-17j),(0.06398678362419585-5.878408653944844e-17j)
8.273273273273274,(0.3210817974816103+1.7618979716183497e-18j),(0.16024137157737517-9.635994920588848e-19j),(0.16024137157737509-1.5454480980746284e-18j),(0.3584354593636391+2.2762684373606477e-18j),(6.950875319522283+2.3905720798141444e-17j),(-3.1742695460711543-1.330160688033452e-17j),(0.06396152751468132-4.8181775138666366e-17j)
8.288288288288289,(0.3211008812364673+1.9718948578846195e-18j),(0.16022695280475435-1.1125298442390062e-18j),(0.16022695280475424-1.2743138835700033e-18j),(0.35844521315402367+1.9709762572919673e-18j),(6.9529116761230805+2.4588860387612918e-17j),(-3.1747992355409087-1.3200915838729665e-17j),(0.06393622539232179-1.8591526159284638e-17j)
8.303303303303304,(0.32111992045777576+2.2254988179777135e-18j),(0.1602125453967839-1.2906130264843687e-18j),(0.16021254539678378-1.0261022800423356e-18j),(0.35845498874865617+1.6466505722852963e-18j),(6.9549339649440585+2.5110311152092975e-17j),(-3.175325473908266-1.2894025214027591e-17j),(0.06391087797180141-5.3164869967363415e-17j)
8.318318318318319,(0.3211389154890958+2.5086453196679494e-18j),(0.16019814933815343-1.486667402987449e-18j),(0.1601981493381533-7.933929609431964e-19j),(0.3584647858345972+1.315475824145182e-18j),(6.956942256306178+2.5563004059519586e-17j),(-3.1758482794968605-1.3917585121445608e-17j),(0.06388548566873195-1.224259070314003e-16j)
8.333333333333334,(0.32115786701989035+2.792766868830737e-18j),(0.16018376459802475-1.6780009293486803e-18j),(0.1601837645980247-5.609399024319598e-19j),(0.35847460378405993+1.0022311476589007e-18j),(6.958936691725974+2.613691531232993e-17j),(-3.176367689181248-1.4105242623931838e-17j),(0.0638600493195714-1.3385407555575532e-16j)
8.348348348348349,(0.3211767751859313+3.0715244432630616e-18j),(0.16016939116854986-1.8900210116360732e-18j),(0.16016939116854978-3.141367968159461e-19j),(0.35848444247696865+7.032136583664651e-19j),(6.960917306338319+2.673618097811586e-17j),(-3.176883712228441-1.4700905309198624e-17j),(0.06383456913024395-1.5633687107472621e-16j)
8.363363363363364,(0.32119564041862847+3.354249834247822e-18j),(0.16015502901644085-2.1335711240537086e-18j),(0.16015502901644074-1.1192165870386375e-19j),(0.3584943015484899+4.341585299716892e-19j),(6.9628842386351435+2.708338296658273e-17j),(-3.177396384807683-1.4395007301231614e-17j),(0.06380904592198253-1.555847058175644e-16j)
8.378378378378379,(0.32121446287646005+3.66085503762614e-18j),(0.1601406781143532-2.3597290256592054e-18j),(0.16014067811435317+5.765067398835422e-20j),(0.3585041808948333+1.616482424805592e-19j),(6.96483758959564+2.737886714274117e-17j),(-3.1779057330800207-1.3872718845020732e-17j),(0.06378348029849241-1.6211278874205329e-16j)
8.393393393393394,(0.32123324262877245+3.98647643640469e-18j),(0.16012633843452528-2.59009597004463e-18j),(0.16012633843452526+2.1682615550179027e-19j),(0.3585140805021765-6.953389059162655e-20j),(6.966777457588002+2.7920713894109154e-17j),(-3.1784117826551186-1.3836905233219636e-17j),(0.06375787284076959-2.0954832785418862e-16j)
8.408408408408409,(0.32125197966671487+4.2842698816435126e-18j),(0.1601120099478202-2.8526545948789274e-18j),(0.1601120099478202+3.9033423019174816e-19j),(0.3585240004376446-3.016696193202428e-19j),(6.968703939380538+2.8162777245905447e-17j),(-3.178914558724007-1.446202878318311e-17j),(0.06373222411636692-1.8131756675515004e-16j)
8.423423423423424,(0.32127067390571945+4.575937547784412e-18j),(0.1600976926220018-3.1374635458433328e-18j),(0.1600976926220018+5.840675075978979e-19j),(0.3585339408502767-5.061471185306274e-19j),(6.970617135288952+2.846369814399292e-17j),(-3.1794140873627557-1.4680788276701334e-17j),(0.06370653470801424-2.4035661021172203e-16j)
8.438438438438439,(0.3212893252107123+4.8572102445566116e-18j),(0.16008338642577957-3.393701187788845e-18j),(0.16008338642577954+7.435870621205972e-19j),(0.35854390193772834-6.816929491798371e-19j),(6.972517137589903+2.889406563026599e-17j),(-3.1799103925244436-1.5568200872738023e-17j),(0.06368080514604169-2.0470329939589402e-16j)
8.453453453453454,(0.32130793340202984+5.143537148082361e-18j),(0.16006909132634561-3.6387637278308745e-18j),(0.1600690913263456+8.90284881504828e-19j),(0.3585538839452787-8.355024917785248e-19j),(6.974404038928739+2.951653120008859e-17j),(-3.1804034982342344-1.5306361812918038e-17j),(0.06365503595645866-2.0184964539659428e-16j)
8.468468468468469,(0.32132649824519166+5.3783270507725416e-18j),(0.16005480728752158-3.83916438643156e-18j),(0.16005480728752156+1.007621037429336e-18j),(0.35856388717976523-9.96953745589119e-19j),(6.9762779368836325+2.968468985742856e-17j),(-3.1808934297647005-1.563458707997908e-17j),(0.06362922768512859-2.360325070159888e-16j)
8.483483483483484,(0.32134501940295607+5.573514066972849e-18j),(0.16004053426360443-4.0113415512107285e-18j),(0.16004053426360446+1.1289447305922277e-18j),(0.3585739120698347-1.1478360762292296e-18j),(6.978138948887603+2.987648346194687e-17j),(-3.1813802174964794-1.617543085169075e-17j),(0.0636033809766144-1.838705240581745e-16j)
8.498498498498499,(0.3213634967491929+5.7367839012966114e-18j),(0.1600262722377569-4.16377098456568e-18j),(0.16002627223775695+1.2580023324801508e-18j),(0.35858395877529314-1.2805109642250765e-18j),(6.979987117114495+3.0194031706695317e-17j),(-3.1818638723306796-1.5102398926197162e-17j),(0.06357749605889233-2.155021224404391e-16j)
8.513513513513514,(0.3213819298707595+5.88700441789043e-18j),(0.16001202115484817-4.319846079156262e-18j),(0.1600120211548482+1.3630724757981492e-18j),(0.35859402781954397-1.3778944998813361e-18j),(6.981822576599592+3.042295683023679e-17j),(-3.182344429141146-1.6396215283348504e-17j),(0.06355157365087385-1.959551431166516e-16j)
8.528528528528529,(0.32140031861852764+6.0236708392388135e-18j),(0.15999778099482956-4.4794438652655745e-18j),(0.15999778099482953+1.4424326048239278e-18j),(0.358604119391813-1.439068360828257e-18j),(6.9836453752973675+3.054350280155413e-17j),(-3.1828219002969145-1.6778663893923622e-17j),(0.06352561400368062-2.2051401638934279e-16j)
8.543543543543544,(0.3214186625694267+6.121567923599112e-18j),(0.15998355170034062-4.614362713250527e-18j),(0.15998355170034065+1.522821795863626e-18j),(0.35861423402989173-1.4784902923210945e-18j),(6.985455646690352+3.068697302587109e-17j),(-3.183296320176111-1.7051739375184528e-17j),(0.06349961780249617-1.851198976553746e-16j)
8.558558558558559,(0.32143696157909835+6.177532169593484e-18j),(0.1599693332508438-4.720420251830682e-18j),(0.1599693332508438+1.6042051536967297e-18j),(0.3586243719192138-1.4980148554427475e-18j),(6.987253437833054+3.08390256712998e-17j),(-3.1837677008962664-1.6598748801970888e-17j),(0.06347358528409326-1.9549605125923977e-16j)
8.573573573573574,(0.32145521525909415+6.197433991262539e-18j),(0.15995512558852357-4.800745619138229e-18j),(0.1599551255885236+1.662275437532734e-18j),(0.3586345335638583-1.4944931982672882e-18j),(6.989038879329395+3.080470503985022e-17j),(-3.1842360760874424-1.597044887845521e-17j),(0.06344751709346323-1.87759252319019e-16j)
8.588588588588589,(0.3214734235072848+6.182707037948416e-18j),(0.15994092869631912-4.8632455779361115e-18j),(0.15994092869631907+1.6866212155417664e-18j),(0.35864471910007645-1.4550590085596289e-18j),(6.990812009650771+3.0583634763881927e-17j),(-3.1847014555884865-1.6637685847764984e-17j),(0.0634214134185556-2.1649060988988486e-16j)
8.603603603603604,(0.32149158602972383+6.135347728995043e-18j),(0.15992674252297337-4.901888932280498e-18j),(0.15992674252297331+1.7010188349273685e-18j),(0.3586549289243292-1.4062363457019235e-18j),(6.992572942550777+3.03884371817639e-17j),(-3.1851638685499273-1.645463408692945e-17j),(0.06339527480336123-2.3277397126790153e-16j)
8.618618618618619,(0.3215097026053808+6.076558516365925e-18j),(0.15991256702569212-4.924843231998354e-18j),(0.15991256702569215+1.6468360135489627e-18j),(0.35866516334323456-1.3014098300855762e-18j),(6.994321771353222+3.01069800094915e-17j),(-3.1856233389702604-1.6904170353905068e-17j),(0.06336910168156701-2.5372194308644763e-16j)
8.633633633633634,(0.3215277730820187+5.978077862561758e-18j),(0.15989840216441653-4.905874030536889e-18j),(0.15989840216441653+1.6196921868611835e-18j),(0.358675422589148-1.1865239407285438e-18j),(6.996058583178567+3.0008514131357045e-17j),(-3.1860798891220448-1.6271119104950885e-17j),(0.06334289444920436-1.98887571180046e-16j)
8.64864864864865,(0.32154579734689853+5.823585942002972e-18j),(0.15988424789976952-4.828930760438451e-18j),(0.1598842478997695+1.5659046343954265e-18j),(0.3586857068535621-1.0534757411643614e-18j),(6.997783464113912+2.974646977766971e-17j),(-3.1865335409971163-1.5160314803965675e-17j),(0.0633166534903335-1.9997007928663699e-16j)
8.663663663663664,(0.3215637753280678+5.6454771453219355e-18j),(0.15987010419033598-4.7314314927870304e-18j),(0.159870104190336+1.4979754546020616e-18j),(0.35869601629126013-8.724501867472726e-19j),(6.999496505372934+2.9689171210574017e-17j),(-3.18698431788476-1.4657508105541642e-17j),(0.06329037920400557-1.7243727333613595e-16j)
8.67867867867868,(0.32158170700320615+5.392028968018976e-18j),(0.15985597099956433-4.606368022784236e-18j),(0.15985597099956445+1.4455779079760037e-18j),(0.3587063509976649-6.521536875959485e-19j),(7.001197788092213+2.9546431576285427e-17j),(-3.187432240485279-1.5235793380499914e-17j),(0.06326407193916049-1.3968081519991765e-16j)
8.693693693693694,(0.3215995923910582+5.082453993838421e-18j),(0.15984184828980283-4.432224369839392e-18j),(0.15984184828980286+1.3635187331579853e-18j),(0.35871671102933606-4.2475583531385776e-19j),(7.002887396638033+2.9176941476300475e-17j),(-3.1878773303013417-1.557737265137001e-17j),(0.06323773205357226-1.3830946885831294e-16j)
8.70870870870871,(0.32161743156573047+4.770286570316425e-18j),(0.15982773602177122-4.239104813655121e-18j),(0.15982773602177128+1.2766226199821755e-18j),(0.3587270963907271-1.9176073598658276e-19j),(7.004565420280794+2.887510599855178e-17j),(-3.1883196100629094-1.4680020653092885e-17j),(0.06321135991981112-1.2701089637488783e-16j)
8.723723723723724,(0.32163522469124656+4.4368406764906166e-18j),(0.15981363414888053-4.030009582381797e-18j),(0.15981363414888053+1.1464383289016233e-18j),(0.3587375070109923+7.679031965314347e-20j),(7.00623196683312+2.8450956031721386e-17j),(-3.1887591071846924-1.4592167454594853e-17j),(0.06318495598040073-1.450366045254066e-16j)
8.73873873873874,(0.3216529718317323+4.078509538048239e-18j),(0.15979954265731022-3.8055003462383185e-18j),(0.15979954265731022+9.673196970581089e-19j),(0.3587479428536468+3.8451315559766017e-19j),(7.007887068802926+2.7862490213958004e-17j),(-3.1891958299263434-1.351437096877296e-17j),(0.0631585203678634-1.9898074480424396e-16j)
8.753753753753754,(0.32167067329904225+3.705362720805918e-18j),(0.15978546149391673-3.5724821205303385e-18j),(0.15978546149391676+7.589634329011603e-19j),(0.35875840371312395+7.142661308960719e-19j),(7.009530853510717+2.7117502761430954e-17j),(-3.1896298106113115-1.4374016766007468e-17j),(0.06313205359789802-1.6308602959844848e-16j)
8.76876876876877,(0.3216883292013588+3.318556394919687e-18j),(0.15977139064225251-3.33008444449196e-18j),(0.15977139064225254+5.252650688882851e-19j),(0.3587688895141358+1.0609865224887733e-18j),(7.011163360818033+2.6223211029636127e-17j),(-3.1900610593569447-1.3752651924747435e-17j),(0.06310555583140771-1.7666566180882942e-16j)
8.783783783783784,(0.3217059399697434+2.9032227705529864e-18j),(0.15975733005335044-3.0476239283734745e-18j),(0.15975733005335047+2.572695308411771e-19j),(0.35877939992355534+1.411865867075032e-18j),(7.012784713673004+2.5245985691075608e-17j),(-3.1904896073459588-1.429947786664909e-17j),(0.06307902755958038-1.7874682176023324e-16j)
